user_id,transactiondatetime,transactionamount,jupiter_coarsegrain_category
rtQ-BZF-w6v4-85R,2024-08-13 11:41:04.000000,26.0,groceries
ecc50026-6871-4009-be2d-120e541a6d31,2024-08-13 13:08:27.000000,25.0,groceries
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-13 13:09:10.737673,9.0,groceries
rtQ-BZF-w6v4-85R,2024-08-13 13:36:04.000000,150.0,bills & utilities
rtQ-BZF-w6v4-85R,2024-08-13 11:41:40.000000,8.0,food & drinks
ecc50026-6871-4009-be2d-120e541a6d31,2024-08-13 13:26:08.000000,250.0,shopping
4Vd-MTG-1x8W-FUo,2024-08-13 11:43:20.000000,16.0,commute
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-13 11:27:04.000000,15.0,commute
ecc50026-6871-4009-be2d-120e541a6d31,2024-08-13 14:04:06.000000,250.0,shopping
ecc50026-6871-4009-be2d-120e541a6d31,2024-08-13 14:24:04.000000,100.0,shopping
ecc50026-6871-4009-be2d-120e541a6d31,2024-08-13 13:03:15.000000,2300.0,atm
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-13 13:47:20.000000,40.0,commute
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-13 11:26:52.000000,26.0,groceries
4Vd-MTG-1x8W-FUo,2024-08-13 13:43:27.000000,100.0,entertainment
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-13 12:52:10.000000,28.0,commute
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-13 12:29:02.000000,50.0,groceries
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-16 18:05:41.000000,49.0,bills & utilities
rtQ-BZF-w6v4-85R,2024-08-16 16:43:23.000000,130.0,entertainment
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-16 17:38:03.396207,100.0,fuel
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-16 16:26:55.000000,1700.0,commute
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-16 15:09:00.000000,1424.0,commute
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-16 16:38:35.000000,44.0,entertainment
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-16 17:51:15.000000,19.0,groceries
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-16 16:37:59.000000,50.0,entertainment
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-16 16:41:11.000000,10.0,food & drinks
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-16 17:52:30.000000,203.0,uncategorised
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-16 15:06:04.000000,300.0,commute
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-16 15:18:13.000000,30.0,food & drinks
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-16 16:03:04.000000,13.0,food & drinks
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-16 15:00:37.000000,1012.0,commute
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-16 16:30:03.000000,12.0,food & drinks
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-16 16:53:05.000000,27.0,food & drinks
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-16 15:57:15.000000,30.0,uncategorised
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-16 16:19:28.000000,200.0,fuel
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-16 16:56:06.000000,1.0,uncategorised
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-16 16:08:49.000000,120.0,groceries
4Vd-MTG-1x8W-FUo,2024-08-16 14:59:09.000000,50.0,groceries
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-16 17:52:39.000000,30.0,groceries
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-16 17:56:32.000000,101.0,uncategorised
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-26 12:37:27.000000,150.0,groceries
rtQ-BZF-w6v4-85R,2024-08-26 13:50:32.000000,700.0,uncategorised
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-26 12:41:30.000000,500.0,commute
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-26 13:28:46.000000,100.0,miscellaneous
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-26 13:20:49.000000,18.0,food & drinks
rtQ-BZF-w6v4-85R,2024-08-26 13:57:25.000000,106.0,commute
rtQ-BZF-w6v4-85R,2024-08-26 15:04:08.000000,13.0,food & drinks
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-26 15:10:45.000000,500.0,shopping
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-26 13:32:24.000000,100.0,shopping
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-26 15:22:54.000000,200.0,money transfers
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-26 15:17:07.000000,100.0,uncategorised
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-26 14:19:38.000000,101.0,entertainment
rtQ-BZF-w6v4-85R,2024-08-26 15:06:19.000000,502.0,wallets
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-26 13:47:26.000000,120.0,entertainment
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-26 12:40:42.000000,3515.0,fuel
rtQ-BZF-w6v4-85R,2024-08-26 12:29:07.000000,13.0,food & drinks
ecc50026-6871-4009-be2d-120e541a6d31,2024-08-26 12:34:22.000000,20.0,commute
rtQ-BZF-w6v4-85R,2024-08-26 15:20:37.000000,23.0,food & drinks
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-26 14:14:10.000000,200.0,uncategorised
rtQ-BZF-w6v4-85R,2024-08-26 12:28:27.000000,402.0,shopping
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-26 13:34:29.000000,200.0,shopping
rtQ-BZF-w6v4-85R,2024-08-26 13:47:53.000000,13.0,food & drinks
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-26 12:39:48.000000,3210.0,fuel
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-26 12:44:50.000000,500.0,commute
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-26 14:13:52.000000,55.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-17 09:49:08.000000,20.0,food & drinks
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-17 07:36:32.000000,10.0,investments
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-17 09:57:11.000000,9.0,groceries
4Vd-MTG-1x8W-FUo,2024-08-17 09:44:29.000000,1200.0,uncategorised
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-17 10:11:01.000000,6.0,food & drinks
rtQ-BZF-w6v4-85R,2024-08-10 18:05:49.000000,1000.0,entertainment
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-10 20:05:00.000000,49.0,bills & utilities
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-10 20:07:07.000000,10.0,investments
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-10 18:57:14.000000,50.0,uncategorised
rtQ-BZF-w6v4-85R,2024-08-10 18:57:34.000000,13.0,food & drinks
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-10 18:12:00.000000,13.0,groceries
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-10 20:09:10.000000,40.0,shopping
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-10 19:09:05.000000,100.0,uncategorised
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-10 18:39:17.000000,200.0,uncategorised
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-10 18:33:53.000000,20.0,food & drinks
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-10 18:32:47.000000,68.0,food & drinks
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-10 18:07:34.000000,200.0,food & drinks
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-10 20:11:47.000000,140.0,groceries
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-10 20:10:43.000000,10.0,investments
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-10 19:00:19.000000,25.0,commute
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-10 18:07:45.000000,10.0,investments
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-10 18:53:01.000000,200.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-10 20:10:35.000000,400.0,shopping
rtQ-BZF-w6v4-85R,2024-08-10 19:09:51.000000,13.0,groceries
rtQ-BZF-w6v4-85R,2024-08-10 19:11:54.000000,51.0,groceries
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-10 20:07:02.000000,40.0,food & drinks
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-10 18:22:00.000000,50.0,uncategorised
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-24 22:12:50.000000,200.0,bills & utilities
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-24 23:26:14.000000,12.0,groceries
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-24 22:26:25.000000,101.0,bills & utilities
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-24 21:02:12.000000,200.0,bills & utilities
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-24 22:19:22.000000,20.0,food & drinks
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-24 22:21:43.942693,9.0,groceries
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-24 23:12:41.000000,500.0,entertainment
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-24 21:09:38.000000,35.0,groceries
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-24 23:29:00.000000,196.38,groceries
rtQ-BZF-w6v4-85R,2024-08-24 20:35:44.000000,101.0,entertainment
rtQ-BZF-w6v4-85R,2024-08-31 20:50:31.000000,200.0,entertainment
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-31 19:49:23.000000,40.0,shopping
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-31 19:47:44.000000,54.0,uncategorised
rtQ-BZF-w6v4-85R,2024-08-31 21:12:01.000000,300.0,uncategorised
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-31 21:16:52.000000,20.0,shopping
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-31 20:03:14.000000,200.0,shopping
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-31 20:48:42.953621,5000.0,uncategorised
4Vd-MTG-1x8W-FUo,2024-08-31 20:33:06.000000,171.0,fuel
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-31 19:24:37.000000,300.0,entertainment
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-31 19:54:20.000000,45.0,groceries
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-31 21:17:38.000000,28.0,groceries
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-31 20:19:32.000000,2000.0,entertainment
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-31 19:26:59.000000,10.0,medical
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-31 19:50:12.000000,25.0,groceries
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-31 19:14:49.000000,150.0,food & drinks
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-31 19:51:34.000000,50.0,groceries
4Vd-MTG-1x8W-FUo,2024-08-31 20:48:03.000000,17.0,food & drinks
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-31 19:15:44.000000,38.0,groceries
rtQ-BZF-w6v4-85R,2024-08-31 20:34:06.000000,20.0,food & drinks
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-31 20:49:39.000000,1000.0,uncategorised
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-31 20:32:37.000000,15.0,shopping
rtQ-BZF-w6v4-85R,2024-08-31 20:10:00.000000,25.0,uncategorised
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-31 20:32:06.000000,25.0,groceries
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-31 20:36:58.000000,500.0,groceries
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-31 20:48:47.000000,1000.0,uncategorised
ecc50026-6871-4009-be2d-120e541a6d31,2024-08-15 18:16:55.000000,1700.0,uncategorised
ecc50026-6871-4009-be2d-120e541a6d31,2024-08-15 18:47:27.000000,135.0,groceries
4Vd-MTG-1x8W-FUo,2024-08-15 19:57:40.000000,20.0,food & drinks
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-15 19:11:32.000000,100.0,uncategorised
4Vd-MTG-1x8W-FUo,2024-08-15 19:45:36.000000,22.0,food & drinks
4Vd-MTG-1x8W-FUo,2024-08-15 19:44:58.000000,55.0,groceries
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-15 19:30:00.000000,2000.0,uncategorised
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-15 19:11:26.000000,190.0,food & drinks
ecc50026-6871-4009-be2d-120e541a6d31,2024-08-15 18:47:44.000000,25.0,medical
rtQ-BZF-w6v4-85R,2024-08-15 19:36:28.000000,322.0,shopping
4Vd-MTG-1x8W-FUo,2024-08-15 17:47:17.000000,50.0,entertainment
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-15 17:54:32.000000,100.0,fuel
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-15 19:14:30.000000,21.0,groceries
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-15 19:13:16.000000,30.0,groceries
4Vd-MTG-1x8W-FUo,2024-08-15 18:52:44.000000,20.0,food & drinks
4Vd-MTG-1x8W-FUo,2024-08-15 19:08:44.000000,141.1,fuel
rtQ-BZF-w6v4-85R,2024-08-15 18:27:15.000000,39.0,uncategorised
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-15 19:59:36.000000,180.0,shopping
4Vd-MTG-1x8W-FUo,2024-08-15 17:45:56.000000,14.0,food & drinks
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-15 18:16:34.000000,10.0,uncategorised
rtQ-BZF-w6v4-85R,2024-08-15 18:23:06.000000,20.0,uncategorised
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-15 18:43:33.000000,13.0,uncategorised
4Vd-MTG-1x8W-FUo,2024-08-15 18:55:15.000000,10.0,food & drinks
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-15 18:17:19.000000,28.0,food & drinks
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-16 18:39:31.000000,20.0,commute
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-16 19:29:44.358072,30.0,groceries
rtQ-BZF-w6v4-85R,2024-08-16 20:17:29.000000,13.0,food & drinks
4Vd-MTG-1x8W-FUo,2024-08-16 18:23:20.000000,70.0,uncategorised
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-16 20:06:10.000000,69.0,bills & utilities
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-16 19:46:26.000000,100.0,uncategorised
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-16 19:45:29.000000,10.0,groceries
rtQ-BZF-w6v4-85R,2024-08-16 19:51:47.000000,13.0,uncategorised
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-16 19:10:33.000000,10.0,groceries
4Vd-MTG-1x8W-FUo,2024-08-16 18:10:28.000000,40.0,groceries
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-24 13:38:08.000000,1320.0,commute
rtQ-BZF-w6v4-85R,2024-08-24 13:21:13.000000,1000.0,uncategorised
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-24 14:30:38.000000,16.0,food & drinks
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-24 13:20:38.000000,13.0,food & drinks
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-24 14:37:32.924452,500.0,uncategorised
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-24 15:34:17.000000,500.0,shopping
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-24 13:14:37.000000,100.0,fuel
rtQ-BZF-w6v4-85R,2024-08-24 14:15:35.000000,1000.0,shopping
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-24 13:33:39.000000,1200.0,commute
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-24 14:48:14.000000,1000.0,uncategorised
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-24 14:24:59.000000,200.0,entertainment
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-24 15:39:59.000000,200.0,uncategorised
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-24 14:39:08.000000,50.0,travel
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-24 14:27:54.000000,200.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-24 14:41:13.051559,311.58,food & drinks
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-24 15:43:51.000000,158.4,groceries
rtQ-BZF-w6v4-85R,2024-08-24 14:05:42.000000,1500.0,household
4Vd-MTG-1x8W-FUo,2024-08-09 07:52:31.000000,100.0,household
4Vd-MTG-1x8W-FUo,2024-08-09 00:38:40.000000,200.0,education
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-09 06:01:08.000000,30.0,commute
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-09 08:19:08.000000,101.0,food & drinks
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-09 04:33:11.000000,200.0,shopping
4Vd-MTG-1x8W-FUo,2024-08-09 04:45:26.000000,1240.0,uncategorised
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-09 02:36:04.000000,100.0,entertainment
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-09 01:07:07.000000,200.0,entertainment
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-09 01:00:31.000000,101.0,food & drinks
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-09 02:31:43.000000,200.0,shopping
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-09 08:15:45.000000,101.0,food & drinks
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-09 04:06:32.000000,24.0,uncategorised
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-09 08:10:09.000000,30.0,groceries
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-09 07:36:28.000000,10.0,investments
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-09 02:11:07.000000,100.0,uncategorised
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-09 01:52:35.000000,140.0,food & drinks
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-09 00:32:36.000000,300.0,entertainment
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-09 02:30:04.000000,110.0,entertainment
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-09 01:21:32.000000,101.0,food & drinks
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-09 05:27:47.000000,5.0,uncategorised
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-09 00:49:05.000000,101.0,education
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-09 02:29:13.000000,200.0,food & drinks
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-09 05:31:46.000000,101.0,food & drinks
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-09 01:32:12.000000,20.0,food & drinks
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-09 04:36:15.000000,200.0,food & drinks
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-09 07:04:17.000000,100.0,commute
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-09 01:39:12.000000,101.0,food & drinks
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-09 00:31:19.000000,101.0,education
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-09 01:12:56.000000,220.0,entertainment
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-09 01:57:48.000000,200.0,entertainment
4Vd-MTG-1x8W-FUo,2024-08-09 08:33:22.000000,24.0,groceries
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-09 01:27:07.000000,101.0,shopping
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-09 04:42:16.000000,200.0,food & drinks
4Vd-MTG-1x8W-FUo,2024-08-09 07:47:58.000000,350.0,uncategorised
4Vd-MTG-1x8W-FUo,2024-08-09 05:58:37.000000,100.0,entertainment
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-09 01:13:26.000000,220.0,entertainment
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-09 02:02:02.000000,200.0,shopping
4Vd-MTG-1x8W-FUo,2024-08-09 05:01:53.000000,30.0,food & drinks
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-09 08:38:41.420486,200.0,shopping
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-09 02:11:17.000000,200.0,shopping
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-09 00:31:50.000000,19.0,uncategorised
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-08 12:24:44.000000,1000.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-08 12:50:57.000000,362.0,uncategorised
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-08 11:40:15.000000,5000.0,uncategorised
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-08 11:40:51.000000,45.0,food & drinks
ecc50026-6871-4009-be2d-120e541a6d31,2024-08-08 11:10:06.000000,25.0,commute
rtQ-BZF-w6v4-85R,2024-08-08 12:34:47.000000,13.0,groceries
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-08 12:51:31.000000,15.0,food & drinks
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-08 11:38:40.000000,10000.0,atm
4Vd-MTG-1x8W-FUo,2024-08-08 10:15:14.000000,190.0,groceries
ecc50026-6871-4009-be2d-120e541a6d31,2024-08-08 12:31:03.000000,30.0,shopping
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-08 10:13:12.000000,10.0,groceries
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-08 11:48:03.000000,10.0,shopping
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-08 10:29:27.000000,212.0,bills & utilities
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-08 10:50:20.000000,10.0,food & drinks
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-08 10:44:26.000000,477.38,groceries
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-08 12:51:04.000000,10.0,investments
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-08 10:05:13.000000,9.0,groceries
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-08 11:48:10.000000,10.0,investments
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-08 11:09:16.000000,10.0,investments
rtQ-BZF-w6v4-85R,2024-08-08 12:03:30.000000,110.0,fuel
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-08 11:42:04.000000,15.0,commute
rtQ-BZF-w6v4-85R,2024-08-08 11:19:00.000000,13.0,groceries
rtQ-BZF-w6v4-85R,2024-08-08 09:59:50.000000,23.0,food & drinks
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-08 20:13:55.000000,10.0,investments
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-08 19:57:24.000000,200.0,entertainment
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-08 20:23:21.675505,268.53,food & drinks
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-08 19:05:33.000000,118.0,uncategorised
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-08 20:09:41.000000,100.0,entertainment
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-08 20:04:10.000000,200.0,entertainment
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-08 19:50:52.000000,100.0,groceries
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-08 19:52:48.000000,100.0,entertainment
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-08 18:54:36.000000,20.0,commute
rtQ-BZF-w6v4-85R,2024-08-08 18:24:15.000000,13.0,food & drinks
rtQ-BZF-w6v4-85R,2024-08-08 19:00:07.000000,13.0,food & drinks
rtQ-BZF-w6v4-85R,2024-08-08 18:49:46.000000,13.0,food & drinks
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-08 19:12:47.000000,650.0,uncategorised
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-08 18:59:24.000000,33.0,food & drinks
rtQ-BZF-w6v4-85R,2024-08-08 18:55:07.000000,300.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-08 20:23:27.000000,10.0,investments
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-08 19:05:38.000000,10.0,investments
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-08 19:22:07.000000,460.0,fuel
rtQ-BZF-w6v4-85R,2024-08-08 18:26:20.000000,501.0,entertainment
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-08 19:44:42.000000,50.0,uncategorised
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-08 20:06:06.000000,65.0,food & drinks
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-08 18:22:36.000000,10.0,investments
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-08 18:22:27.000000,60.0,uncategorised
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-08 20:11:58.000000,160.0,groceries
rtQ-BZF-w6v4-85R,2024-08-08 18:21:47.000000,1100.0,self transfers
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-08 20:13:49.085487,395.58,food & drinks
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-24 10:20:56.000000,100.0,groceries
a1bce1a3-4873-4f07-add3-2a5704de40b7,2024-08-24 11:43:27.000000,15.0,commute
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-24 11:31:46.000000,100.0,groceries
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-24 12:05:02.000000,209.0,bills & utilities
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-24 09:49:51.000000,70.0,groceries
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-24 11:57:13.000000,20.0,food & drinks
ecc50026-6871-4009-be2d-120e541a6d31,2024-08-24 12:06:16.000000,10.0,food & drinks
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-24 12:32:36.000000,19.0,food & drinks
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-24 12:03:55.000000,2.0,entertainment
8a07083b-6fc1-49c9-b01e-f7ea1b096f87,2024-08-22 15:38:44.000000,100.0,uncategorised
491b92c5-a425-4ddc-97ef-355b0460d23c,2024-08-22 16:29:40.000000,15.0,shopping
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-22 15:43:01.000000,10.0,groceries
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-22 17:47:32.000000,47.0,entertainment
d75377ae-75c6-4812-869d-391faffc29f7,2024-08-22 17:15:45.000000,101.0,entertainment
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-22 16:08:01.000000,200.0,uncategorised
d0c0a7d3-b848-451c-b0b4-42942132517a,2024-08-22 16:11:55.000000,200.0,uncategorised
5453f139-66ef-477c-84c5-191bca9a663d,2024-08-22 17:27:17.000000,100.0,uncategorised
